CaterpillarG3608-Cyl8-2018-09-10 00:15:12,CaterpillarG3608-Cyl8-2018-09-10 00:17:21,CaterpillarG3608-Cyl8-2018-09-10 00:20:05,CaterpillarG3608-Cyl8-2018-09-10 00:21:57,CaterpillarG3608-Cyl8-2018-09-10 00:23:40,CaterpillarG3608-Cyl8-2018-09-10 00:25:42,CaterpillarG3608-Cyl8-2018-09-10 00:27:20,CaterpillarG3608-Cyl8-2018-09-10 00:29:15,CaterpillarG3608-Cyl8-2018-09-10 00:30:49,CaterpillarG3608-Cyl8-2018-09-10 00:32:40,CaterpillarG3608-Cyl8-2018-09-10 00:34:23,CaterpillarG3608-Cyl8-2018-09-10 00:35:55,CaterpillarG3608-Cyl8-2018-09-10 00:37:38,CaterpillarG3608-Cyl8-2018-09-10 00:39:21,CaterpillarG3608-Cyl8-2018-09-10 00:40:56
0.226198224,0.20274408,0.196220672,0.225461894,0.212425852,0.194040955,0.216277835,0.195643371,0.18840832,0.231606762,0.241338742,0.246745066,0.226280364,0.232165473,0.201403728
0.208626016,0.214846275,0.208849192,0.223535896,0.20722001,0.216713686,0.22262204,0.187555688,0.218976272,0.232626581,0.216465892,0.235417127,0.208481476,0.212742736,0.219404664
0.212197001,0.208865633,0.195136493,0.184008606,0.25638972,0.224554795,0.214101864,0.204431384,0.220536248,0.221375353,0.194549017,0.239897122,0.218153268,0.198103455,0.236915749
0.218168661,0.234587754,0.193616433,0.193131492,0.254233406,0.211251892,0.206832755,0.211560841,0.203026337,0.235934185,0.244649043,0.23804357,0.203058133,0.188110372,0.207582252
0.213983996,0.214189369,0.206258902,0.218432468,0.20742111,0.239839992,0.214015059,0.183023135,0.19221224,0.23675657,0.244127026,0.251670643,0.210929716,0.217781006,0.19623632
0.223568251,0.233240229,0.177844047,0.208418906,0.210010629,0.228066731,0.233270668,0.190517324,0.207911917,0.197334465,0.207537593,0.248874535,0.206775805,0.211962972,0.208956871
0.197155253,0.224875969,0.180181659,0.189037349,0.171172088,0.199426274,0.199301055,0.211078426,0.217420286,0.188207965,0.215304395,0.21017409,0.203913922,0.212824673,0.211732153
0.217467853,0.21271065,0.224622664,0.218030735,0.192361098,0.195668949,0.209748846,0.217359574,0.208197458,0.194568312,0.214914545,0.188754129,0.207322528,0.217015535,0.217244474
0.217553662,0.209598524,0.223518141,0.207162397,0.224069828,0.190084435,0.239282709,0.221979262,0.199003294,0.192873762,0.230499392,0.202375432,0.21210581,0.228584467,0.222997689
0.195687761,0.1998143,0.219344418,0.211417959,0.226854423,0.206748256,0.207796227,0.22472198,0.213068707,0.19935156,0.212555842,0.19830024,0.228437928,0.223722479,0.224307301
0.215615162,0.223224805,0.229245039,0.232146045,0.230595541,0.223962446,0.201110968,0.210293589,0.237755232,0.276665597,0.191888805,0.209820491,0.226046131,0.231792926,0.228962152
0.229663456,0.246713351,0.21433126,0.187961587,0.231838446,0.217124932,0.197296009,0.231973621,0.215370614,0.235188333,0.178822704,0.208121227,0.21255325,0.231628725,0.206201514
0.222203855,0.206535085,0.203441153,0.204942171,0.226771556,0.215149491,0.212411051,0.218498676,0.224774649,0.204918708,0.223516147,0.21950402,0.197634104,0.207124311,0.221947258
0.206567862,0.199942732,0.195928984,0.245657024,0.213469983,0.229764029,0.223201249,0.171139152,0.221190241,0.216228645,0.228766782,0.214693253,0.223015813,0.217403811,0.232493631
0.220874202,0.211072642,0.210909707,0.224765016,0.211317958,0.21711487,0.231732356,0.192264306,0.204025901,0.22638008,0.234934598,0.219240165,0.232964449,0.222878162,0.212629443
0.208171039,0.193251037,0.226110058,0.187986656,0.233537816,0.197513942,0.209226237,0.183572832,0.207006376,0.216489215,0.226641703,0.22262335,0.219357063,0.235020233,0.188973454
0.168677369,0.214917741,0.242982728,0.231141001,0.2358083,0.191104197,0.22181577,0.190771172,0.187806299,0.227537899,0.211782969,0.200788288,0.213186866,0.241685566,0.183744284
0.157949373,0.220158235,0.250746906,0.236389396,0.228109303,0.17735624,0.249956914,0.187845676,0.200098628,0.220265652,0.210625944,0.20171836,0.229287861,0.246869243,0.209090564
0.18460044,0.208929689,0.245144863,0.225392217,0.226424668,0.199932665,0.213943205,0.176599681,0.197808008,0.225250439,0.222048511,0.221369675,0.232623589,0.232618072,0.195023639
0.198842782,0.196471808,0.232749644,0.250444006,0.223721486,0.217174493,0.198600808,0.205877376,0.232397012,0.22026499,0.216275693,0.208153506,0.196230657,0.233285298,0.204001988
0.215237419,0.201385162,0.2192154,0.207359176,0.224889623,0.202235286,0.20470342,0.227461606,0.228147948,0.20473798,0.190464667,0.211528499,0.210045869,0.253201626,0.221911291
0.211745892,0.214436269,0.195198119,0.235798077,0.222531151,0.197790287,0.219080143,0.219657376,0.2444264,0.223383347,0.192078846,0.246839638,0.216960019,0.246028306,0.229272528
0.215185257,0.236016747,0.219549177,0.24122142,0.194161773,0.207331355,0.20535785,0.212530481,0.247712877,0.200644668,0.214405897,0.229470421,0.205701539,0.221089981,0.226256331
0.210653542,0.202193149,0.220543628,0.218820328,0.187944823,0.171983921,0.196639889,0.220641574,0.245382429,0.197299112,0.202130121,0.194376803,0.215675304,0.214220585,0.203323012
0.193421657,0.20867999,0.238735787,0.215411857,0.179180907,0.205367418,0.199399216,0.209891415,0.236027023,0.215200852,0.170171815,0.203931353,0.200959958,0.227064823,0.223181332
0.23447345,0.210341982,0.219700311,0.22036815,0.189675786,0.238563641,0.185792974,0.23837104,0.215938196,0.210776391,0.179850619,0.189001856,0.203166959,0.197346238,0.215228904
0.241889248,0.205107285,0.187535717,0.229799352,0.199464802,0.234725028,0.2050871,0.251730102,0.199305133,0.207568878,0.196926783,0.202704167,0.178227724,0.188298395,0.210750908
0.209303185,0.210004029,0.207227523,0.215328701,0.242174346,0.234776588,0.199800668,0.226906446,0.222668935,0.195385496,0.220480186,0.192364444,0.2084723,0.1921091,0.206998961
0.203576843,0.221753742,0.237152735,0.211703796,0.250579049,0.237013673,0.179380541,0.218164311,0.218171328,0.200439432,0.202635647,0.236941962,0.223632824,0.187226312,0.177048703
0.195758855,0.203254267,0.228104157,0.220164651,0.232231657,0.252418898,0.1940735,0.221122307,0.20188242,0.232403265,0.189065964,0.206679018,0.225857771,0.214932324,0.186778278
0.194152106,0.215506612,0.208115565,0.222271861,0.227311723,0.235688506,0.239424431,0.211785316,0.205000935,0.222245955,0.212807435,0.21152136,0.235656719,0.250921288,0.209359233
0.198360473,0.21597482,0.201324084,0.220916676,0.237216309,0.235519964,0.217034155,0.219508471,0.219569366,0.193074938,0.233000811,0.212523428,0.199759536,0.231404146,0.205768138
0.222391514,0.219620833,0.207573588,0.213472848,0.251331241,0.20218416,0.204460819,0.212169655,0.228717851,0.190715057,0.231154374,0.205558956,0.19653895,0.210879167,0.209252658
0.21314641,0.204285479,0.205807467,0.209504026,0.220817337,0.217337025,0.236772053,0.203523766,0.220685652,0.182163794,0.224072294,0.210023797,0.211084986,0.217154885,0.215790304
0.215573804,0.181119083,0.208415661,0.208450153,0.222396282,0.211702368,0.241911556,0.23235986,0.19869667,0.20569358,0.231078222,0.2192184,0.200466631,0.204006641,0.201830884
0.201789518,0.187401396,0.196455779,0.236044397,0.228237936,0.223454272,0.187367156,0.253072111,0.189214898,0.200441222,0.231455793,0.187446026,0.211075243,0.184258508,0.197757159
0.173919958,0.219552565,0.209458946,0.224226618,0.244576978,0.237943475,0.214511101,0.228635856,0.200123137,0.188109281,0.224992458,0.181910764,0.212466783,0.207071284,0.216441845
0.210748654,0.202226865,0.195203211,0.217541638,0.20236944,0.220390804,0.200782564,0.254539111,0.207433995,0.199557947,0.20572757,0.223165629,0.207479263,0.222569866,0.225679506
0.241046599,0.158169672,0.211727725,0.211780765,0.181985407,0.200945801,0.211199246,0.227439161,0.210079085,0.202186148,0.208921645,0.230053597,0.183506995,0.21689286,0.21882323
0.201340982,0.177718306,0.230356724,0.193211541,0.20159666,0.227484945,0.246374424,0.204760692,0.230561031,0.218872148,0.200185054,0.209325141,0.187275223,0.22103218,0.207465259
0.202324289,0.184631407,0.203915775,0.19662196,0.219421194,0.214472346,0.216904858,0.227277708,0.223082979,0.236284681,0.196209666,0.204301848,0.213433793,0.210890324,0.193670195
0.200615008,0.20406363,0.205946982,0.233434637,0.217466333,0.183703297,0.191695538,0.219544754,0.207487157,0.21427953,0.202851586,0.213966126,0.234231435,0.227874112,0.20805857
0.221088758,0.203453316,0.190580906,0.232457292,0.207445355,0.193476614,0.192351514,0.204830642,0.238440584,0.196602763,0.216457747,0.196108609,0.218755104,0.225039939,0.226590385
0.223796259,0.206633817,0.192278188,0.219901768,0.195678691,0.19006877,0.181910209,0.234549703,0.237720298,0.230935828,0.221917594,0.199489905,0.228449954,0.209947224,0.239822257
0.222474484,0.202595736,0.209435297,0.212811805,0.230677826,0.193092638,0.190588558,0.211987162,0.242133862,0.214931645,0.219323567,0.186110913,0.226401565,0.205014264,0.237073894
0.206581696,0.222369964,0.196191654,0.238128031,0.222681285,0.198247956,0.234867237,0.208441507,0.236283399,0.209309846,0.206649563,0.195308475,0.177579577,0.235440309,0.227977684
0.212869235,0.181202614,0.194063849,0.254922671,0.212706877,0.232810018,0.23910643,0.221876823,0.214971536,0.215947772,0.203340316,0.20455453,0.183346752,0.207260267,0.207860523
0.190255811,0.176823038,0.22629782,0.24020975,0.244224823,0.219476175,0.187559663,0.234235677,0.181362387,0.195545816,0.250646442,0.183687287,0.194842292,0.183968403,0.199779073
0.182335633,0.176640282,0.240416274,0.251934563,0.217364888,0.207325392,0.184394008,0.221021875,0.197998044,0.208880928,0.210733781,0.185259361,0.204045123,0.212135907,0.208568687
0.196337277,0.190131973,0.20365556,0.253060683,0.212463494,0.218144181,0.20337196,0.20818967,0.186346084,0.20484542,0.230904147,0.213212804,0.200002835,0.205778493,0.210257758
0.193114789,0.21302011,0.183165,0.232731291,0.215829818,0.192661046,0.225953388,0.177131842,0.182607597,0.169395169,0.231700288,0.184676658,0.196361939,0.217692497,0.207288682
0.193751634,0.224536215,0.18881951,0.214225394,0.188625555,0.188945004,0.199971664,0.178894721,0.211618339,0.187619874,0.223976313,0.185479188,0.209045557,0.227129909,0.218030429
0.174746054,0.225087157,0.20336749,0.215513174,0.162018054,0.226918705,0.200462198,0.180466844,0.216885213,0.197440337,0.224810734,0.211205716,0.225637235,0.206274481,0.20120694
0.198614209,0.225474805,0.224121492,0.222941469,0.176262334,0.20233708,0.180605893,0.176687811,0.226897843,0.200793676,0.219544861,0.244574547,0.227103458,0.207236968,0.19443623
0.187909598,0.175595962,0.228083621,0.214859034,0.192844684,0.174676984,0.195825479,0.208418112,0.211390262,0.188111108,0.192790256,0.223136836,0.22300768,0.224900981,0.187244728
0.204202311,0.176705964,0.213200449,0.190393034,0.221383496,0.182139564,0.240531314,0.220459579,0.208072308,0.22457574,0.200224806,0.195078904,0.219432086,0.213124991,0.197338002
0.199937293,0.184746467,0.201979159,0.192847274,0.221509313,0.215693729,0.253135702,0.217309024,0.19029453,0.221008751,0.181206369,0.207825634,0.219067709,0.194262111,0.192084897
0.201695388,0.170155933,0.195666468,0.19880688,0.226748168,0.230154901,0.225151392,0.210013999,0.197091773,0.189344332,0.19352077,0.211681823,0.211541765,0.206665331,0.199422749
0.231337742,0.186783612,0.196275564,0.201147057,0.203799478,0.219069643,0.194169529,0.195262454,0.186948898,0.198042324,0.190808713,0.19614198,0.210342855,0.201173461,0.209664651
0.216124831,0.182877495,0.172408509,0.19543524,0.182493509,0.191326881,0.189172144,0.201692994,0.191340687,0.216857365,0.189388928,0.206340812,0.242345832,0.198884298,0.210493857
0.210977494,0.193900263,0.197987644,0.212922914,0.176138151,0.194371061,0.229011072,0.192917927,0.195402148,0.19377713,0.209555196,0.194738724,0.218084819,0.204896924,0.214027147
0.186084712,0.209188334,0.220936942,0.204104308,0.212436873,0.212334651,0.244201897,0.203943692,0.205902368,0.183014252,0.226874705,0.223269575,0.205470803,0.188708268,0.19999502
0.199249403,0.211082482,0.204599656,0.229440188,0.224011004,0.215572811,0.251035869,0.19676442,0.20783006,0.203158963,0.219831084,0.214981317,0.214432051,0.193198386,0.211791244
0.201070191,0.209094076,0.201996297,0.239881107,0.212548835,0.200899588,0.230940373,0.193582286,0.212111883,0.21803156,0.214999093,0.208242565,0.195904777,0.198476556,0.21509679
0.207718736,0.199050419,0.202454156,0.226693752,0.207652189,0.17328835,0.205379996,0.195508372,0.214318427,0.212951349,0.208292236,0.202603186,0.189909151,0.191548786,0.207248945
0.21780861,0.214091468,0.223456673,0.214510195,0.19190257,0.183048848,0.215456104,0.181352308,0.203548168,0.206564133,0.186973793,0.193642524,0.199742176,0.181445167,0.2063317
0.233722343,0.218991877,0.212290087,0.225991401,0.191376007,0.180559652,0.221114101,0.207564139,0.205513233,0.183561049,0.186829232,0.17952768,0.205310308,0.20577773,0.205864818
0.21736978,0.199631868,0.203270376,0.218561054,0.211423413,0.186940325,0.20481844,0.206718719,0.210933595,0.176549384,0.198331197,0.199766861,0.196387694,0.208107424,0.201661259
0.209579588,0.205989552,0.209812127,0.196278033,0.229207394,0.194232185,0.214516373,0.222683711,0.203618477,0.188975502,0.181951687,0.189852412,0.179866086,0.20634312,0.201989778
0.201608223,0.215712371,0.202796269,0.183818242,0.21815139,0.184020788,0.230238747,0.210296889,0.210141973,0.212538894,0.202254874,0.201771128,0.204631084,0.211702546,0.208345189
0.237206132,0.219955733,0.215040578,0.194689829,0.198300172,0.198865414,0.233412792,0.225965587,0.195918817,0.218812666,0.237821825,0.224773644,0.199035888,0.2112179,0.196052309
0.239031635,0.184535329,0.230760595,0.212928851,0.188296833,0.194169924,0.196284317,0.231778901,0.187699239,0.207378363,0.206493733,0.253064022,0.200177982,0.214663011,0.207436964
0.225040226,0.207976008,0.23358657,0.197996398,0.196361064,0.202433895,0.201854441,0.207249964,0.194692516,0.197902004,0.18120696,0.233101758,0.212979038,0.216072738,0.237375943
0.208009407,0.210744306,0.213185922,0.169261293,0.208610803,0.207511838,0.221339994,0.197903717,0.203728834,0.206320845,0.188224298,0.217661666,0.224410183,0.215549426,0.233645433
0.201442038,0.231802859,0.208901127,0.207723289,0.193248758,0.197248489,0.178709292,0.197072442,0.225620377,0.195142446,0.191833149,0.186181061,0.233756775,0.204685558,0.229929098
0.189491834,0.209459043,0.200071658,0.225346719,0.209619886,0.188397906,0.182217557,0.199245039,0.232761315,0.225515652,0.177611169,0.189745245,0.214587324,0.194808826,0.22070336
0.198322782,0.213007779,0.204077082,0.216817688,0.210323119,0.190591717,0.198184704,0.199186474,0.221553861,0.223819502,0.188672382,0.220074889,0.204741281,0.184537084,0.219937291
0.19865151,0.23428209,0.196865488,0.226416066,0.213203494,0.204225062,0.193914871,0.183228166,0.244029933,0.229341625,0.21228411,0.19952279,0.202614522,0.194024353,0.20049087
0.192218534,0.215701763,0.1894834,0.208940767,0.217875102,0.214572435,0.234085397,0.199677007,0.221800744,0.206520311,0.229327751,0.21030008,0.198570861,0.207552321,0.21677484
0.219655516,0.201990311,0.185023296,0.191643111,0.241412847,0.201278061,0.196564453,0.21043215,0.19675259,0.187587507,0.209027934,0.192915562,0.19307429,0.217964681,0.202689492
0.222368206,0.177977184,0.20952427,0.179637567,0.227506568,0.208881841,0.18505908,0.202476512,0.207262613,0.205495608,0.214409539,0.198673795,0.183234987,0.195415456,0.20365189
0.21283848,0.178234662,0.205272962,0.200958993,0.222842526,0.225265198,0.178782934,0.2162678,0.198617198,0.194620867,0.220770759,0.206381701,0.200612201,0.184793933,0.184727016
0.17860972,0.194802989,0.210169858,0.203613103,0.209265575,0.193084415,0.209252161,0.186011123,0.233995386,0.208128946,0.219245471,0.210132806,0.211439268,0.195505621,0.186420124
0.179925481,0.184028507,0.206253645,0.189887562,0.185689161,0.192737466,0.241389913,0.216057234,0.215579096,0.190599165,0.219692662,0.207740298,0.223675103,0.198029481,0.190848561
0.187356103,0.215053142,0.201021117,0.209502625,0.170437666,0.209189258,0.242883445,0.2192859,0.180558415,0.171921173,0.203485242,0.197844536,0.233482251,0.181941398,0.204217899
0.197497796,0.21400594,0.221209502,0.209735578,0.190404564,0.216132113,0.236193739,0.194019916,0.177335506,0.182319596,0.229421677,0.211382219,0.191592765,0.202706905,0.216312964
0.206095976,0.207319183,0.22947485,0.206757674,0.204275955,0.216471525,0.234478688,0.187641307,0.192089523,0.222244527,0.220098757,0.196832901,0.198014704,0.200688797,0.224703988
0.201960991,0.207587147,0.229602636,0.229356504,0.209161095,0.196986819,0.226174115,0.181275421,0.183387199,0.247248127,0.236416767,0.189929002,0.193657616,0.216297848,0.223435827
0.193575864,0.199509113,0.232832708,0.228555542,0.20870794,0.184611431,0.224223175,0.218104453,0.200877613,0.227514067,0.244859264,0.208471867,0.196004113,0.206416589,0.208702284
0.185744844,0.194021582,0.196181264,0.205221884,0.221391419,0.188175178,0.209475314,0.2218656,0.216337077,0.228223803,0.209286142,0.193530797,0.19314372,0.217316737,0.189064467
0.206160809,0.205872255,0.201471459,0.178333533,0.244757366,0.190042636,0.228821795,0.198588218,0.196545016,0.229770012,0.215519265,0.218079943,0.200424042,0.222548726,0.203330965
0.202819656,0.182556404,0.225468886,0.195352225,0.23784768,0.174335148,0.229578517,0.166949202,0.182619695,0.251511364,0.202337083,0.223378479,0.198908321,0.208091512,0.22303404
0.198627764,0.17373653,0.201612884,0.170547291,0.222722864,0.185811615,0.214831929,0.172271959,0.210087767,0.235742477,0.220956191,0.211478947,0.196157541,0.196319789,0.215545187
0.20964283,0.171603732,0.193149696,0.168440054,0.198453206,0.19882408,0.19702327,0.180365525,0.231256473,0.232307928,0.228288892,0.208316852,0.194713496,0.213737001,0.198583028
0.196720103,0.192032623,0.187747353,0.17619372,0.208293547,0.190595904,0.203727541,0.186041474,0.242117156,0.2319413,0.233751262,0.20160183,0.192463162,0.213286961,0.216447185
0.180285583,0.218873952,0.198763859,0.186371315,0.22761873,0.205289446,0.216482738,0.172293841,0.237253614,0.195187368,0.205988121,0.218652242,0.202466073,0.207244956,0.242917595
0.179999917,0.192911534,0.204266075,0.222984062,0.20335611,0.197386457,0.205844897,0.203462512,0.220142816,0.196234217,0.201350445,0.222028343,0.206780087,0.199033952,0.233279716
0.198456642,0.174774149,0.215434789,0.222996759,0.199840701,0.178517175,0.205238424,0.192967773,0.213000983,0.201954536,0.198160624,0.232864145,0.195343683,0.202328509,0.199763259
0.210524195,0.192384742,0.214192205,0.192803373,0.198245011,0.199793433,0.189866623,0.206404576,0.220065345,0.211155896,0.203634459,0.190148936,0.189304445,0.208921698,0.229207078
0.200438448,0.205230498,0.207464209,0.203061905,0.203513929,0.217909888,0.213390454,0.193203345,0.215662685,0.233702209,0.219456259,0.203915969,0.200526755,0.204197886,0.223265545
0.188198322,0.205519284,0.21146723,0.194907408,0.21627462,0.226954873,0.196109294,0.209710873,0.195028521,0.24571168,0.231347517,0.194333369,0.223964023,0.211825269,0.211039021
0.2056462,0.204263892,0.216682806,0.215921804,0.212590323,0.206114332,0.21231292,0.200564596,0.200998319,0.257616881,0.2157912,0.19349199,0.215475303,0.203023006,0.180280748
0.214240857,0.195080839,0.211860699,0.221759147,0.191198195,0.220947773,0.239262916,0.213648989,0.20319926,0.217819292,0.245315153,0.214948913,0.197642552,0.193301042,0.185051482
0.216315858,0.198281849,0.198823248,0.184836637,0.190070292,0.218951114,0.206061544,0.2093997,0.185441655,0.198903775,0.246650651,0.212875466,0.196033316,0.185666926,0.198495486
0.202760856,0.201895061,0.188419356,0.18501765,0.21383903,0.203301204,0.207824547,0.200417091,0.215162234,0.211721127,0.215061917,0.205228657,0.213017011,0.206988785,0.194675415
0.222828449,0.232089624,0.192704277,0.173108815,0.218743385,0.205151589,0.220159804,0.178230064,0.22419496,0.230761643,0.217257009,0.182971169,0.216023264,0.211235755,0.185511795
0.198780382,0.237022375,0.220154631,0.167582696,0.222405234,0.193516814,0.211499666,0.193111271,0.201807418,0.234614471,0.225898151,0.19375981,0.238919187,0.216512252,0.187611702
0.18170818,0.22619506,0.232424407,0.199225292,0.23010567,0.193187679,0.212665631,0.221635072,0.209038689,0.252972106,0.216086382,0.193024393,0.244361057,0.200151357,0.19419518
0.1699188,0.212195081,0.226634032,0.231425993,0.20380936,0.188515755,0.208526884,0.203842015,0.234799837,0.209758001,0.188509869,0.181656053,0.204211006,0.22072078,0.216716653
0.186841871,0.205475418,0.226334485,0.238604681,0.195061388,0.188403259,0.199286927,0.185569395,0.238654735,0.180844397,0.221525209,0.1790525,0.216862783,0.238609755,0.201459123
0.227699388,0.196515146,0.199305268,0.225648776,0.192862674,0.187602826,0.19228764,0.200514432,0.231432549,0.172869152,0.241125358,0.217365855,0.218969243,0.231642807,0.201515073
0.221367209,0.191241084,0.187316132,0.215565104,0.203316795,0.218896004,0.19995514,0.203367325,0.204267027,0.192936579,0.219885687,0.233531357,0.210849709,0.221247369,0.220549562
0.200657055,0.179195616,0.207400914,0.214991752,0.185671176,0.219736985,0.208488665,0.172953537,0.214358888,0.222716381,0.219048352,0.217002562,0.201913957,0.198275138,0.201602824
0.176565268,0.183171188,0.229986314,0.193558502,0.18709424,0.183731938,0.204528134,0.17171254,0.215850048,0.226867637,0.22234927,0.207481538,0.212010033,0.191014981,0.206932253
0.197415627,0.204440699,0.231750786,0.183679759,0.179543994,0.204953661,0.199094878,0.1982499,0.20740152,0.195549343,0.235208064,0.198431477,0.203971625,0.188974476,0.211088984
0.196969131,0.209943756,0.21241789,0.210367438,0.210041605,0.200820668,0.208032398,0.210029815,0.209250952,0.214680957,0.229234765,0.204822863,0.214030114,0.210907121,0.204598747
0.170108138,0.214989171,0.194896332,0.237871232,0.215244991,0.221595587,0.209740198,0.219653296,0.205188401,0.199459883,0.204860711,0.209335104,0.216277269,0.21678655,0.207452627
0.184217581,0.197545672,0.193177321,0.226313289,0.22143311,0.199633603,0.198533271,0.221204729,0.209954854,0.183096267,0.241620833,0.21340209,0.215103215,0.225662154,0.223762097
0.185248692,0.205950286,0.22404956,0.217809195,0.213831918,0.197917058,0.179694943,0.210811818,0.184063512,0.192451224,0.226783858,0.227766687,0.207053563,0.217498282,0.193921215
0.232048454,0.243730695,0.21567908,0.209858501,0.202805835,0.205785218,0.19580731,0.202228087,0.193405732,0.197345174,0.209142992,0.231447303,0.210713402,0.203873974,0.204991174
0.252424263,0.220502494,0.209593914,0.245314159,0.191425762,0.219471974,0.229266534,0.205319491,0.219754129,0.206666611,0.194609493,0.216298685,0.225572166,0.188520163,0.223874917
0.225475221,0.218396805,0.21194986,0.215539614,0.186834966,0.208654474,0.212341896,0.213053565,0.217663516,0.2048821,0.213242358,0.22790903,0.239439997,0.196768023,0.205117772
0.212867572,0.232092674,0.224335226,0.198225851,0.2288367,0.197665205,0.20361321,0.225152925,0.210134302,0.208809579,0.227069492,0.219081298,0.227371318,0.176078797,0.207506667
0.22697795,0.223702385,0.207576293,0.203306803,0.208845878,0.208657866,0.207390709,0.214612802,0.208436309,0.214319582,0.216358514,0.213593654,0.214579892,0.186824961,0.23031188
0.231293238,0.199531647,0.207646031,0.193586113,0.208201009,0.222918189,0.206635636,0.214643557,0.201333153,0.211668389,0.236173409,0.212694452,0.211254053,0.205183649,0.223828956
0.193159437,0.203587296,0.237685953,0.215624398,0.202338076,0.229163877,0.218665133,0.179171041,0.196026918,0.200578712,0.240338828,0.234808189,0.221259442,0.192290365,0.23012699
0.18627851,0.19827334,0.225368644,0.248907405,0.176358398,0.220194297,0.201315733,0.194549956,0.211376843,0.200631276,0.246535167,0.225796165,0.220713447,0.223544697,0.229729843
0.188089062,0.207806914,0.228947563,0.22576933,0.200472005,0.207541138,0.17109222,0.204425858,0.217521357,0.198882292,0.254909384,0.239842525,0.20503653,0.256642142,0.229674732
0.193536264,0.200532099,0.203125658,0.225117621,0.232668365,0.205805653,0.211707105,0.175453291,0.19195665,0.202570284,0.23917276,0.241264129,0.2218768,0.216018225,0.229053806
0.220014749,0.192658933,0.19984582,0.240487614,0.248129243,0.180283142,0.208838943,0.214906873,0.211936087,0.199751514,0.210717968,0.215205918,0.222023573,0.238975934,0.210829519
0.197435602,0.184209169,0.226291276,0.211841854,0.222631555,0.18242643,0.222849328,0.241810314,0.238676144,0.2159956,0.20499537,0.229796469,0.22846112,0.252155557,0.206166722
0.202191937,0.231581271,0.231815504,0.22275737,0.230720584,0.216752644,0.22096763,0.199298024,0.236461354,0.209913799,0.210072991,0.215933736,0.210376102,0.253013696,0.227990108
0.222769694,0.204612056,0.20062206,0.22155815,0.216767207,0.254233785,0.226952924,0.186446528,0.22940706,0.218232903,0.245744519,0.213376248,0.219908314,0.232446083,0.236080802
0.214235695,0.171148749,0.213863118,0.220657305,0.220796301,0.24347161,0.217129776,0.21051998,0.214933081,0.2263752,0.231531778,0.237782639,0.237163821,0.225422653,0.221977165
0.20837248,0.188096411,0.215333368,0.242248983,0.238207328,0.220244492,0.219491917,0.211864298,0.234959748,0.224658658,0.213725802,0.220692841,0.253671218,0.243711301,0.22615754
0.209268228,0.238731137,0.228021059,0.220234395,0.210220307,0.219781686,0.212898089,0.21287498,0.22687872,0.204541757,0.22034993,0.227377716,0.239855386,0.255172398,0.245620385
0.22104609,0.235737268,0.213285045,0.204827242,0.2331771,0.235223038,0.201446601,0.211903664,0.201325869,0.218286501,0.254846596,0.247297554,0.243463759,0.247571783,0.248114453
0.228314694,0.217543571,0.232001125,0.210502319,0.248362978,0.206461279,0.185490503,0.213142919,0.20134541,0.226235498,0.286273744,0.244842395,0.23388568,0.237795872,0.231775047
0.224367617,0.220057227,0.234189882,0.212265763,0.236142457,0.204557922,0.2096225,0.223544597,0.221509408,0.224728372,0.277892035,0.2434467,0.240268239,0.234567256,0.20715749
0.221938583,0.224349222,0.222553218,0.215671407,0.195235315,0.222306246,0.199538259,0.260978036,0.22581814,0.22977792,0.2406698,0.231006014,0.25425822,0.264086677,0.24225091
0.218647853,0.218870185,0.197701082,0.236024369,0.220440797,0.240803089,0.208332567,0.252357754,0.249912362,0.237153225,0.227096988,0.259822415,0.225138833,0.254989655,0.238195444
0.227288762,0.233092867,0.235326252,0.241704097,0.217428471,0.231593856,0.231183792,0.214332665,0.242991696,0.227160599,0.235802027,0.268548969,0.220634096,0.275368435,0.237965396
0.235635993,0.234755962,0.239848141,0.242712085,0.245657168,0.226032061,0.218951205,0.221611203,0.228172555,0.216881758,0.253772392,0.263692382,0.231305205,0.265647153,0.245143619
0.262193986,0.232221409,0.24693577,0.247397022,0.266048479,0.245919452,0.229486282,0.219199666,0.237209572,0.232853555,0.282418611,0.258325435,0.232295094,0.227598868,0.234002677
0.249275627,0.216578999,0.268416546,0.216079715,0.255215147,0.239639926,0.226214662,0.221155522,0.274001336,0.213976987,0.272231753,0.252474796,0.251910858,0.258508167,0.26338084
0.225790302,0.212976013,0.273719624,0.238951212,0.257905598,0.211683052,0.209455386,0.236807168,0.262716648,0.217528188,0.268788615,0.260046503,0.2684045,0.26135061,0.257291676
0.253857075,0.204365345,0.26901698,0.257597656,0.239317323,0.229338808,0.209574816,0.216497223,0.235104598,0.27471914,0.277565195,0.219336297,0.287421222,0.23798629,0.227753958
0.262280558,0.221287225,0.29402869,0.26751289,0.235063858,0.257762149,0.225689184,0.242120142,0.235227178,0.266899476,0.259663973,0.247762279,0.26122275,0.264150466,0.255428005
0.226718039,0.219927204,0.291927143,0.297495382,0.244501467,0.274556164,0.263746308,0.26291375,0.257186566,0.226042245,0.245975492,0.286565942,0.276757079,0.269604374,0.250275704
0.240394296,0.219555764,0.274675102,0.257573158,0.285661491,0.236058828,0.23240065,0.271853396,0.284397373,0.250394385,0.248444196,0.290632958,0.269987843,0.270088264,0.289736091
